stage_id,stage_name,research_domain,hypothesis_id,hypothesis,prior_hypothesis_source,experiment_design,dataset_path,report_path,raw_row_count,raw_game_count,independent_sample_size,matched_set_count,seed_count,behavioral_regime_count,primary_outcome,comparison,control_condition,descriptive_effect,absolute_percentage_point_effect,effect_size_type,effect_size,confidence_interval,raw_p_value,adjusted_p_value,multiplicity_method,evidence_level,seed_robustness,regime_robustness,design_validity,engine_validity,distribution_shift_status,overfitting_status,leakage_status,conclusion_label,hypothesis_status,main_limitation,supersedes_stage_id,superseded_by_stage_id,next_hypothesis,source_commit,current_documentation_commit
r3_bow_integration,R3 guarded BoW belief and voting integration,Bag-of-Words live policy validation,H-R3-10,unseen-regime live performance,R2 BoW validation,Matched 10-player live games with explicit BoW policy flags.,results/bow_integration_stage_r3/r3_live_game_level_raw.csv,results/bow_integration_stage_r3/r3_research_report.md,11550,11550,1650,1650,55,10,village_win,R3 policy vs existing_system,existing_system,,,,,,,,,matched live simulation,,,explicit flags preserve default behavior,legacy tests and default smoke test pass,reported in r3_distribution_shift_summary.csv,guarded OOD evaluation required,PASS,promising but uncertain,evaluated,full-rollout disagreement rows are matched branch proxies.,,,R4 role-specific payoff matrix formalization,41ada89d80b26be6fbb3f8b4755f724aaa93f407,pending_current_stage_commit
r3_bow_integration,R3 guarded BoW belief and voting integration,Bag-of-Words live policy validation,H-R3-11,repeated-use compounding,R2 BoW validation,Matched 10-player live games with explicit BoW policy flags.,results/bow_integration_stage_r3/r3_live_game_level_raw.csv,results/bow_integration_stage_r3/r3_research_report.md,11550,11550,1650,1650,55,10,village_win,R3 policy vs existing_system,existing_system,,,,,,,,,matched live simulation,,,explicit flags preserve default behavior,legacy tests and default smoke test pass,reported in r3_distribution_shift_summary.csv,guarded OOD evaluation required,PASS,promising but uncertain,evaluated,full-rollout disagreement rows are matched branch proxies.,,,R4 role-specific payoff matrix formalization,41ada89d80b26be6fbb3f8b4755f724aaa93f407,pending_current_stage_commit
r3_bow_integration,R3 guarded BoW belief and voting integration,Bag-of-Words live policy validation,H-R3-12,BoW integration conclusion and R4 readiness,R2 BoW validation,Matched 10-player live games with explicit BoW policy flags.,results/bow_integration_stage_r3/r3_live_game_level_raw.csv,results/bow_integration_stage_r3/r3_research_report.md,11550,11550,1650,1650,55,10,village_win,R3 policy vs existing_system,existing_system,,,,,,,,,matched live simulation,,,explicit flags preserve default behavior,legacy tests and default smoke test pass,reported in r3_distribution_shift_summary.csv,guarded OOD evaluation required,PASS,promising but uncertain,evaluated,full-rollout disagreement rows are matched branch proxies.,,,R4 role-specific payoff matrix formalization,41ada89d80b26be6fbb3f8b4755f724aaa93f407,pending_current_stage_commit
r4_payoff_matrix,R4 unified role-specific payoff matrix,payoff accounting,H-R4-1,unified payoff manifest,R3 next stage,"2,000-game payoff validation with core and extended specifications.",results/payoff_matrix_stage_r4/r4_player_level_payoff_raw.csv,results/payoff_matrix_stage_r4/r4_research_report.md,200660,2000,2000,NA,10,5,mean_total_payoff,core vs extended and strategy conditions,reference_strategy_mix,,,,,,,,,LEVEL 2 - validated experimental accounting,reported in r4_seed_robustness.csv,reported in r4_regime_robustness.csv,analysis-only ledger; default gameplay unchanged,payoff reconciliation tests pass,not applicable,not optimized,PASS,implementation validated,validated,historical full event logs are incomplete.,,,R5 computes payoff variance and Sharpe-like risk-adjusted metrics.,f3e19b917d29494fa825ccc4b156284aa206925e,pending_current_stage_commit
r4_payoff_matrix,R4 unified role-specific payoff matrix,payoff accounting,H-R4-2,villager payoff validation,R3 next stage,"2,000-game payoff validation with core and extended specifications.",results/payoff_matrix_stage_r4/r4_player_level_payoff_raw.csv,results/payoff_matrix_stage_r4/r4_research_report.md,200660,2000,2000,NA,10,5,mean_total_payoff,core vs extended and strategy conditions,reference_strategy_mix,,,,,,,,,LEVEL 2 - validated experimental accounting,reported in r4_seed_robustness.csv,reported in r4_regime_robustness.csv,analysis-only ledger; default gameplay unchanged,payoff reconciliation tests pass,not applicable,not optimized,PASS,implementation validated,validated,historical full event logs are incomplete.,,,R5 computes payoff variance and Sharpe-like risk-adjusted metrics.,f3e19b917d29494fa825ccc4b156284aa206925e,pending_current_stage_commit
r4_payoff_matrix,R4 unified role-specific payoff matrix,payoff accounting,H-R4-3,seer payoff validation,R3 next stage,"2,000-game payoff validation with core and extended specifications.",results/payoff_matrix_stage_r4/r4_player_level_payoff_raw.csv,results/payoff_matrix_stage_r4/r4_research_report.md,200660,2000,2000,NA,10,5,mean_total_payoff,core vs extended and strategy conditions,reference_strategy_mix,,,,,,,,,LEVEL 2 - validated experimental accounting,reported in r4_seed_robustness.csv,reported in r4_regime_robustness.csv,analysis-only ledger; default gameplay unchanged,payoff reconciliation tests pass,not applicable,not optimized,PASS,implementation validated,validated,historical full event logs are incomplete.,,,R5 computes payoff variance and Sharpe-like risk-adjusted metrics.,f3e19b917d29494fa825ccc4b156284aa206925e,pending_current_stage_commit
r4_payoff_matrix,R4 unified role-specific payoff matrix,payoff accounting,H-R4-4,witch payoff validation,R3 next stage,"2,000-game payoff validation with core and extended specifications.",results/payoff_matrix_stage_r4/r4_player_level_payoff_raw.csv,results/payoff_matrix_stage_r4/r4_research_report.md,200660,2000,2000,NA,10,5,mean_total_payoff,core vs extended and strategy conditions,reference_strategy_mix,,,,,,,,,LEVEL 2 - validated experimental accounting,reported in r4_seed_robustness.csv,reported in r4_regime_robustness.csv,analysis-only ledger; default gameplay unchanged,payoff reconciliation tests pass,not applicable,not optimized,PASS,implementation validated,validated,historical full event logs are incomplete.,,,R5 computes payoff variance and Sharpe-like risk-adjusted metrics.,f3e19b917d29494fa825ccc4b156284aa206925e,pending_current_stage_commit
r4_payoff_matrix,R4 unified role-specific payoff matrix,payoff accounting,H-R4-5,hunter payoff validation,R3 next stage,"2,000-game payoff validation with core and extended specifications.",results/payoff_matrix_stage_r4/r4_player_level_payoff_raw.csv,results/payoff_matrix_stage_r4/r4_research_report.md,200660,2000,2000,NA,10,5,mean_total_payoff,core vs extended and strategy conditions,reference_strategy_mix,,,,,,,,,LEVEL 2 - validated experimental accounting,reported in r4_seed_robustness.csv,reported in r4_regime_robustness.csv,analysis-only ledger; default gameplay unchanged,payoff reconciliation tests pass,not applicable,not optimized,PASS,implementation validated,validated,historical full event logs are incomplete.,,,R5 computes payoff variance and Sharpe-like risk-adjusted metrics.,f3e19b917d29494fa825ccc4b156284aa206925e,pending_current_stage_commit
r4_payoff_matrix,R4 unified role-specific payoff matrix,payoff accounting,H-R4-6,werewolf payoff validation,R3 next stage,"2,000-game payoff validation with core and extended specifications.",results/payoff_matrix_stage_r4/r4_player_level_payoff_raw.csv,results/payoff_matrix_stage_r4/r4_research_report.md,200660,2000,2000,NA,10,5,mean_total_payoff,core vs extended and strategy conditions,reference_strategy_mix,,,,,,,,,LEVEL 2 - validated experimental accounting,reported in r4_seed_robustness.csv,reported in r4_regime_robustness.csv,analysis-only ledger; default gameplay unchanged,payoff reconciliation tests pass,not applicable,not optimized,PASS,implementation validated,validated,historical full event logs are incomplete.,,,R5 computes payoff variance and Sharpe-like risk-adjusted metrics.,f3e19b917d29494fa825ccc4b156284aa206925e,pending_current_stage_commit
r4_payoff_matrix,R4 unified role-specific payoff matrix,payoff accounting,H-R4-7,terminal/action decomposition,R3 next stage,"2,000-game payoff validation with core and extended specifications.",results/payoff_matrix_stage_r4/r4_player_level_payoff_raw.csv,results/payoff_matrix_stage_r4/r4_research_report.md,200660,2000,2000,NA,10,5,mean_total_payoff,core vs extended and strategy conditions,reference_strategy_mix,,,,,,,,,LEVEL 2 - validated experimental accounting,reported in r4_seed_robustness.csv,reported in r4_regime_robustness.csv,analysis-only ledger; default gameplay unchanged,payoff reconciliation tests pass,not applicable,not optimized,PASS,implementation validated,validated,historical full event logs are incomplete.,,,R5 computes payoff variance and Sharpe-like risk-adjusted metrics.,f3e19b917d29494fa825ccc4b156284aa206925e,pending_current_stage_commit
r4_payoff_matrix,R4 unified role-specific payoff matrix,payoff accounting,H-R4-8,opportunity-cost definition,R3 next stage,"2,000-game payoff validation with core and extended specifications.",results/payoff_matrix_stage_r4/r4_player_level_payoff_raw.csv,results/payoff_matrix_stage_r4/r4_research_report.md,200660,2000,2000,NA,10,5,mean_total_payoff,core vs extended and strategy conditions,reference_strategy_mix,,,,,,,,,LEVEL 2 - validated experimental accounting,reported in r4_seed_robustness.csv,reported in r4_regime_robustness.csv,analysis-only ledger; default gameplay unchanged,payoff reconciliation tests pass,not applicable,not optimized,PASS,implementation validated,validated,historical full event logs are incomplete.,,,R5 computes payoff variance and Sharpe-like risk-adjusted metrics.,f3e19b917d29494fa825ccc4b156284aa206925e,pending_current_stage_commit
r4_payoff_matrix,R4 unified role-specific payoff matrix,payoff accounting,H-R4-9,double-counting audit,R3 next stage,"2,000-game payoff validation with core and extended specifications.",results/payoff_matrix_stage_r4/r4_player_level_payoff_raw.csv,results/payoff_matrix_stage_r4/r4_research_report.md,200660,2000,2000,NA,10,5,mean_total_payoff,core vs extended and strategy conditions,reference_strategy_mix,,,,,,,,,LEVEL 2 - validated experimental accounting,reported in r4_seed_robustness.csv,reported in r4_regime_robustness.csv,analysis-only ledger; default gameplay unchanged,payoff reconciliation tests pass,not applicable,not optimized,PASS,implementation validated,validated,historical full event logs are incomplete.,,,R5 computes payoff variance and Sharpe-like risk-adjusted metrics.,f3e19b917d29494fa825ccc4b156284aa206925e,pending_current_stage_commit
r4_payoff_matrix,R4 unified role-specific payoff matrix,payoff accounting,H-R4-10,historical recalculation coverage,R3 next stage,"2,000-game payoff validation with core and extended specifications.",results/payoff_matrix_stage_r4/r4_player_level_payoff_raw.csv,results/payoff_matrix_stage_r4/r4_research_report.md,200660,2000,2000,NA,10,5,mean_total_payoff,core vs extended and strategy conditions,reference_strategy_mix,,,,,,,,,LEVEL 2 - validated experimental accounting,reported in r4_seed_robustness.csv,reported in r4_regime_robustness.csv,analysis-only ledger; default gameplay unchanged,payoff reconciliation tests pass,not applicable,not optimized,PASS,implementation validated,validated,historical full event logs are incomplete.,,,R5 computes payoff variance and Sharpe-like risk-adjusted metrics.,f3e19b917d29494fa825ccc4b156284aa206925e,pending_current_stage_commit
r4_payoff_matrix,R4 unified role-specific payoff matrix,payoff accounting,H-R4-11,strategy payoff comparison,R3 next stage,"2,000-game payoff validation with core and extended specifications.",results/payoff_matrix_stage_r4/r4_player_level_payoff_raw.csv,results/payoff_matrix_stage_r4/r4_research_report.md,200660,2000,2000,NA,10,5,mean_total_payoff,core vs extended and strategy conditions,reference_strategy_mix,,,,,,,,,LEVEL 2 - validated experimental accounting,reported in r4_seed_robustness.csv,reported in r4_regime_robustness.csv,analysis-only ledger; default gameplay unchanged,payoff reconciliation tests pass,not applicable,not optimized,PASS,implementation validated,validated,historical full event logs are incomplete.,,,R5 computes payoff variance and Sharpe-like risk-adjusted metrics.,f3e19b917d29494fa825ccc4b156284aa206925e,pending_current_stage_commit
r4_payoff_matrix,R4 unified role-specific payoff matrix,payoff accounting,H-R4-12,payoff sensitivity,R3 next stage,"2,000-game payoff validation with core and extended specifications.",results/payoff_matrix_stage_r4/r4_player_level_payoff_raw.csv,results/payoff_matrix_stage_r4/r4_research_report.md,200660,2000,2000,NA,10,5,mean_total_payoff,core vs extended and strategy conditions,reference_strategy_mix,,,,,,,,,LEVEL 2 - validated experimental accounting,reported in r4_seed_robustness.csv,reported in r4_regime_robustness.csv,analysis-only ledger; default gameplay unchanged,payoff reconciliation tests pass,not applicable,not optimized,PASS,implementation validated,validated,historical full event logs are incomplete.,,,R5 computes payoff variance and Sharpe-like risk-adjusted metrics.,f3e19b917d29494fa825ccc4b156284aa206925e,pending_current_stage_commit
r4_payoff_matrix,R4 unified role-specific payoff matrix,payoff accounting,H-R4-13,R5 readiness,R3 next stage,"2,000-game payoff validation with core and extended specifications.",results/payoff_matrix_stage_r4/r4_player_level_payoff_raw.csv,results/payoff_matrix_stage_r4/r4_research_report.md,200660,2000,2000,NA,10,5,mean_total_payoff,core vs extended and strategy conditions,reference_strategy_mix,,,,,,,,,LEVEL 2 - validated experimental accounting,reported in r4_seed_robustness.csv,reported in r4_regime_robustness.csv,analysis-only ledger; default gameplay unchanged,payoff reconciliation tests pass,not applicable,not optimized,PASS,implementation validated,validated,historical full event logs are incomplete.,,,R5 computes payoff variance and Sharpe-like risk-adjusted metrics.,f3e19b917d29494fa825ccc4b156284aa206925e,pending_current_stage_commit
r5_expected_payoff,R5 Expected payoff,financial risk metrics,H_R5_expected_payoff,Financial-risk payoff analogues clarify role and strategy tradeoffs.,R5 pre-registration,Analysis-only R4 payoff risk-return calculation.,results/financial_risk_stage_r5/r5_player_payoff_metrics_raw.csv,results/financial_risk_stage_r5/r5_research_report.md,40000 player rows; 4000 game rows; 200660 event rows for decomposition,2000 validation games x 2 payoff specs,player-game clustered by game,,10,5,Expected payoff,role and strategy risk-return comparisons,,werewolf has highest core expected payoff (1.2095).,,,,,,,,LEVEL 4 - robustness-validated analysis,reported in r5_seed_robustness.csv,reported in r5_regime_robustness.csv,analysis-only using frozen R4 manifest,,,,audit passed,highest expected payoff,supported descriptively for R5 dataset,Historical aggregate datasets lack full event-level ledgers.,,,R6 should synthesize role-specific strategy recommendations across expected payoff and risk-adjusted payoff.,896fc4c2335afd3233f017f223128be2f50f65a9,pending_current_stage_commit
r5_payoff_volatility,R5 Payoff volatility,financial risk metrics,H_R5_payoff_volatility,Financial-risk payoff analogues clarify role and strategy tradeoffs.,R5 pre-registration,Analysis-only R4 payoff risk-return calculation.,results/financial_risk_stage_r5/r5_player_payoff_metrics_raw.csv,results/financial_risk_stage_r5/r5_research_report.md,40000 player rows; 4000 game rows; 200660 event rows for decomposition,2000 validation games x 2 payoff specs,player-game clustered by game,,10,5,Payoff volatility,role and strategy risk-return comparisons,,werewolf has highest payoff volatility (1.4341).,,,,,,,,LEVEL 4 - robustness-validated analysis,reported in r5_seed_robustness.csv,reported in r5_regime_robustness.csv,analysis-only using frozen R4 manifest,,,,audit passed,highest payoff volatility,supported descriptively for R5 dataset,Historical aggregate datasets lack full event-level ledgers.,,,R6 should synthesize role-specific strategy recommendations across expected payoff and risk-adjusted payoff.,896fc4c2335afd3233f017f223128be2f50f65a9,pending_current_stage_commit
r5_downside_risk,R5 Downside risk,financial risk metrics,H_R5_downside_risk,Financial-risk payoff analogues clarify role and strategy tradeoffs.,R5 pre-registration,Analysis-only R4 payoff risk-return calculation.,results/financial_risk_stage_r5/r5_player_payoff_metrics_raw.csv,results/financial_risk_stage_r5/r5_research_report.md,40000 player rows; 4000 game rows; 200660 event rows for decomposition,2000 validation games x 2 payoff specs,player-game clustered by game,,10,5,Downside risk,role and strategy risk-return comparisons,,hunter has highest downside deviation (1.6257).,,,,,,,,LEVEL 4 - robustness-validated analysis,reported in r5_seed_robustness.csv,reported in r5_regime_robustness.csv,analysis-only using frozen R4 manifest,,,,audit passed,lowest downside risk,supported descriptively for R5 dataset,Historical aggregate datasets lack full event-level ledgers.,,,R6 should synthesize role-specific strategy recommendations across expected payoff and risk-adjusted payoff.,896fc4c2335afd3233f017f223128be2f50f65a9,pending_current_stage_commit
r5_negative_payoff_probability,R5 Negative payoff probability,financial risk metrics,H_R5_negative_payoff_probability,Financial-risk payoff analogues clarify role and strategy tradeoffs.,R5 pre-registration,Analysis-only R4 payoff risk-return calculation.,results/financial_risk_stage_r5/r5_player_payoff_metrics_raw.csv,results/financial_risk_stage_r5/r5_research_report.md,40000 player rows; 4000 game rows; 200660 event rows for decomposition,2000 validation games x 2 payoff specs,player-game clustered by game,,10,5,Negative payoff probability,role and strategy risk-return comparisons,,Village-side roles have higher negative-payoff probabilities than werewolves in the R4 validation dataset.,,,,,,,,LEVEL 4 - robustness-validated analysis,reported in r5_seed_robustness.csv,reported in r5_regime_robustness.csv,analysis-only using frozen R4 manifest,,,,audit passed,negative-payoff probability,supported descriptively for R5 dataset,Historical aggregate datasets lack full event-level ledgers.,,,R6 should synthesize role-specific strategy recommendations across expected payoff and risk-adjusted payoff.,896fc4c2335afd3233f017f223128be2f50f65a9,pending_current_stage_commit
r5_var_like,R5 VaR-like metric,financial risk metrics,H_R5_var_like,Financial-risk payoff analogues clarify role and strategy tradeoffs.,R5 pre-registration,Analysis-only R4 payoff risk-return calculation.,results/financial_risk_stage_r5/r5_player_payoff_metrics_raw.csv,results/financial_risk_stage_r5/r5_research_report.md,40000 player rows; 4000 game rows; 200660 event rows for decomposition,2000 validation games x 2 payoff specs,player-game clustered by game,,10,5,VaR-like metric,role and strategy risk-return comparisons,,R5 computes empirical lower-tail payoff thresholds at 90% and 95%.,,,,,,,,LEVEL 4 - robustness-validated analysis,reported in r5_seed_robustness.csv,reported in r5_regime_robustness.csv,analysis-only using frozen R4 manifest,,,,audit passed,lowest CVaR-like loss,supported descriptively for R5 dataset,Historical aggregate datasets lack full event-level ledgers.,,,R6 should synthesize role-specific strategy recommendations across expected payoff and risk-adjusted payoff.,896fc4c2335afd3233f017f223128be2f50f65a9,pending_current_stage_commit
r5_cvar_like,R5 CVaR-like metric,financial risk metrics,H_R5_cvar_like,Financial-risk payoff analogues clarify role and strategy tradeoffs.,R5 pre-registration,Analysis-only R4 payoff risk-return calculation.,results/financial_risk_stage_r5/r5_player_payoff_metrics_raw.csv,results/financial_risk_stage_r5/r5_research_report.md,40000 player rows; 4000 game rows; 200660 event rows for decomposition,2000 validation games x 2 payoff specs,player-game clustered by game,,10,5,CVaR-like metric,role and strategy risk-return comparisons,,R5 computes empirical CVaR-like downside loss at 90% and 95%.,,,,,,,,LEVEL 4 - robustness-validated analysis,reported in r5_seed_robustness.csv,reported in r5_regime_robustness.csv,analysis-only using frozen R4 manifest,,,,audit passed,lowest CVaR-like loss,supported descriptively for R5 dataset,Historical aggregate datasets lack full event-level ledgers.,,,R6 should synthesize role-specific strategy recommendations across expected payoff and risk-adjusted payoff.,896fc4c2335afd3233f017f223128be2f50f65a9,pending_current_stage_commit
r5_sharpe_like,R5 Sharpe-like ratio,financial risk metrics,H_R5_sharpe_like,Financial-risk payoff analogues clarify role and strategy tradeoffs.,R5 pre-registration,Analysis-only R4 payoff risk-return calculation.,results/financial_risk_stage_r5/r5_player_payoff_metrics_raw.csv,results/financial_risk_stage_r5/r5_research_report.md,40000 player rows; 4000 game rows; 200660 event rows for decomposition,2000 validation games x 2 payoff specs,player-game clustered by game,,10,5,Sharpe-like ratio,role and strategy risk-return comparisons,,R5 computes zero-benchmark Sharpe-like payoff ratios.,,,,,,,,LEVEL 4 - robustness-validated analysis,reported in r5_seed_robustness.csv,reported in r5_regime_robustness.csv,analysis-only using frozen R4 manifest,,,,audit passed,highest Sharpe-like payoff ratio,supported descriptively for R5 dataset,Historical aggregate datasets lack full event-level ledgers.,,,R6 should synthesize role-specific strategy recommendations across expected payoff and risk-adjusted payoff.,896fc4c2335afd3233f017f223128be2f50f65a9,pending_current_stage_commit
r5_sortino_like,R5 Sortino-like ratio,financial risk metrics,H_R5_sortino_like,Financial-risk payoff analogues clarify role and strategy tradeoffs.,R5 pre-registration,Analysis-only R4 payoff risk-return calculation.,results/financial_risk_stage_r5/r5_player_payoff_metrics_raw.csv,results/financial_risk_stage_r5/r5_research_report.md,40000 player rows; 4000 game rows; 200660 event rows for decomposition,2000 validation games x 2 payoff specs,player-game clustered by game,,10,5,Sortino-like ratio,role and strategy risk-return comparisons,,R5 computes zero-target Sortino-like payoff ratios.,,,,,,,,LEVEL 4 - robustness-validated analysis,reported in r5_seed_robustness.csv,reported in r5_regime_robustness.csv,analysis-only using frozen R4 manifest,,,,audit passed,highest Sortino-like payoff ratio,supported descriptively for R5 dataset,Historical aggregate datasets lack full event-level ledgers.,,,R6 should synthesize role-specific strategy recommendations across expected payoff and risk-adjusted payoff.,896fc4c2335afd3233f017f223128be2f50f65a9,pending_current_stage_commit
r5_opportunity_cost,R5 Opportunity-cost adjustment,financial risk metrics,H_R5_opportunity_cost,Financial-risk payoff analogues clarify role and strategy tradeoffs.,R5 pre-registration,Analysis-only R4 payoff risk-return calculation.,results/financial_risk_stage_r5/r5_player_payoff_metrics_raw.csv,results/financial_risk_stage_r5/r5_research_report.md,40000 player rows; 4000 game rows; 200660 event rows for decomposition,2000 validation games x 2 payoff specs,player-game clustered by game,,10,5,Opportunity-cost adjustment,role and strategy risk-return comparisons,,Opportunity-cost-adjusted payoff reconciles to R4 totals without double counting.,,,,,,,,LEVEL 4 - robustness-validated analysis,reported in r5_seed_robustness.csv,reported in r5_regime_robustness.csv,analysis-only using frozen R4 manifest,,,,audit passed,opportunity-cost-adjusted payoff,supported descriptively for R5 dataset,Historical aggregate datasets lack full event-level ledgers.,,,R6 should synthesize role-specific strategy recommendations across expected payoff and risk-adjusted payoff.,896fc4c2335afd3233f017f223128be2f50f65a9,pending_current_stage_commit
r5_information_premium,R5 Information premium,financial risk metrics,H_R5_information_premium,Financial-risk payoff analogues clarify role and strategy tradeoffs.,R5 pre-registration,Analysis-only R4 payoff risk-return calculation.,results/financial_risk_stage_r5/r5_player_payoff_metrics_raw.csv,results/financial_risk_stage_r5/r5_research_report.md,40000 player rows; 4000 game rows; 200660 event rows for decomposition,2000 validation games x 2 payoff specs,player-game clustered by game,,10,5,Information premium,role and strategy risk-return comparisons,,Core Seer information premium is 1.2651.,,,,,,,,LEVEL 4 - robustness-validated analysis,reported in r5_seed_robustness.csv,reported in r5_regime_robustness.csv,analysis-only using frozen R4 manifest,,,,audit passed,information premium analogue,supported descriptively for R5 dataset,Historical aggregate datasets lack full event-level ledgers.,,,R6 should synthesize role-specific strategy recommendations across expected payoff and risk-adjusted payoff.,896fc4c2335afd3233f017f223128be2f50f65a9,pending_current_stage_commit
r5_manipulation_premium,R5 Manipulation premium,financial risk metrics,H_R5_manipulation_premium,Financial-risk payoff analogues clarify role and strategy tradeoffs.,R5 pre-registration,Analysis-only R4 payoff risk-return calculation.,results/financial_risk_stage_r5/r5_player_payoff_metrics_raw.csv,results/financial_risk_stage_r5/r5_research_report.md,40000 player rows; 4000 game rows; 200660 event rows for decomposition,2000 validation games x 2 payoff specs,player-game clustered by game,,10,5,Manipulation premium,role and strategy risk-return comparisons,,Core wolf manipulation premium is 2.7245.,,,,,,,,LEVEL 4 - robustness-validated analysis,reported in r5_seed_robustness.csv,reported in r5_regime_robustness.csv,analysis-only using frozen R4 manifest,,,,audit passed,manipulation premium analogue,supported descriptively for R5 dataset,Historical aggregate datasets lack full event-level ledgers.,,,R6 should synthesize role-specific strategy recommendations across expected payoff and risk-adjusted payoff.,896fc4c2335afd3233f017f223128be2f50f65a9,pending_current_stage_commit
r5_role_risk_return,R5 Role risk-return ranking,financial risk metrics,H_R5_role_risk_return,Financial-risk payoff analogues clarify role and strategy tradeoffs.,R5 pre-registration,Analysis-only R4 payoff risk-return calculation.,results/financial_risk_stage_r5/r5_player_payoff_metrics_raw.csv,results/financial_risk_stage_r5/r5_research_report.md,40000 player rows; 4000 game rows; 200660 event rows for decomposition,2000 validation games x 2 payoff specs,player-game clustered by game,,10,5,Role risk-return ranking,role and strategy risk-return comparisons,,R5 separates expected payoff from risk-adjusted payoff rankings.,,,,,,,,LEVEL 4 - robustness-validated analysis,reported in r5_seed_robustness.csv,reported in r5_regime_robustness.csv,analysis-only using frozen R4 manifest,,,,audit passed,risk-return efficient,supported descriptively for R5 dataset,Historical aggregate datasets lack full event-level ledgers.,,,R6 should synthesize role-specific strategy recommendations across expected payoff and risk-adjusted payoff.,896fc4c2335afd3233f017f223128be2f50f65a9,pending_current_stage_commit
r5_strategy_frontier,R5 Strategy efficient frontier,financial risk metrics,H_R5_strategy_frontier,Financial-risk payoff analogues clarify role and strategy tradeoffs.,R5 pre-registration,Analysis-only R4 payoff risk-return calculation.,results/financial_risk_stage_r5/r5_player_payoff_metrics_raw.csv,results/financial_risk_stage_r5/r5_research_report.md,40000 player rows; 4000 game rows; 200660 event rows for decomposition,2000 validation games x 2 payoff specs,player-game clustered by game,,10,5,Strategy efficient frontier,role and strategy risk-return comparisons,,R5 identifies dominated and non-dominated strategy-role points.,,,,,,,,LEVEL 4 - robustness-validated analysis,reported in r5_seed_robustness.csv,reported in r5_regime_robustness.csv,analysis-only using frozen R4 manifest,,,,audit passed,risk-return efficient,supported descriptively for R5 dataset,Historical aggregate datasets lack full event-level ledgers.,,,R6 should synthesize role-specific strategy recommendations across expected payoff and risk-adjusted payoff.,896fc4c2335afd3233f017f223128be2f50f65a9,pending_current_stage_commit
r5_dominated_strategies,R5 Dominated strategies,financial risk metrics,H_R5_dominated_strategies,Financial-risk payoff analogues clarify role and strategy tradeoffs.,R5 pre-registration,Analysis-only R4 payoff risk-return calculation.,results/financial_risk_stage_r5/r5_player_payoff_metrics_raw.csv,results/financial_risk_stage_r5/r5_research_report.md,40000 player rows; 4000 game rows; 200660 event rows for decomposition,2000 validation games x 2 payoff specs,player-game clustered by game,,10,5,Dominated strategies,role and strategy risk-return comparisons,,Strict dominance is evaluated within role and risk metric.,,,,,,,,LEVEL 4 - robustness-validated analysis,reported in r5_seed_robustness.csv,reported in r5_regime_robustness.csv,analysis-only using frozen R4 manifest,,,,audit passed,strictly dominated,supported descriptively for R5 dataset,Historical aggregate datasets lack full event-level ledgers.,,,R6 should synthesize role-specific strategy recommendations across expected payoff and risk-adjusted payoff.,896fc4c2335afd3233f017f223128be2f50f65a9,pending_current_stage_commit
r5_coefficient_sensitivity,R5 Coefficient sensitivity,financial risk metrics,H_R5_coefficient_sensitivity,Financial-risk payoff analogues clarify role and strategy tradeoffs.,R5 pre-registration,Analysis-only R4 payoff risk-return calculation.,results/financial_risk_stage_r5/r5_player_payoff_metrics_raw.csv,results/financial_risk_stage_r5/r5_research_report.md,40000 player rows; 4000 game rows; 200660 event rows for decomposition,2000 validation games x 2 payoff specs,player-game clustered by game,,10,5,Coefficient sensitivity,role and strategy risk-return comparisons,,"R5 reports rank stability across R4 0.75x, 1.00x, and 1.25x sensitivity settings.",,,,,,,,LEVEL 4 - robustness-validated analysis,reported in r5_seed_robustness.csv,reported in r5_regime_robustness.csv,analysis-only using frozen R4 manifest,,,,audit passed,fragile under coefficient sensitivity,supported descriptively for R5 dataset,Historical aggregate datasets lack full event-level ledgers.,,,R6 should synthesize role-specific strategy recommendations across expected payoff and risk-adjusted payoff.,896fc4c2335afd3233f017f223128be2f50f65a9,pending_current_stage_commit
r5_seed_robustness,R5 Seed robustness,financial risk metrics,H_R5_seed_robustness,Financial-risk payoff analogues clarify role and strategy tradeoffs.,R5 pre-registration,Analysis-only R4 payoff risk-return calculation.,results/financial_risk_stage_r5/r5_player_payoff_metrics_raw.csv,results/financial_risk_stage_r5/r5_research_report.md,40000 player rows; 4000 game rows; 200660 event rows for decomposition,2000 validation games x 2 payoff specs,player-game clustered by game,,10,5,Seed robustness,role and strategy risk-return comparisons,,R5 reports seed-level payoff and rank stability.,,,,,,,,LEVEL 4 - robustness-validated analysis,reported in r5_seed_robustness.csv,reported in r5_regime_robustness.csv,analysis-only using frozen R4 manifest,,,,audit passed,robust across seeds,supported descriptively for R5 dataset,Historical aggregate datasets lack full event-level ledgers.,,,R6 should synthesize role-specific strategy recommendations across expected payoff and risk-adjusted payoff.,896fc4c2335afd3233f017f223128be2f50f65a9,pending_current_stage_commit
